id,frame,x,y,action
1311,1311,1065,294,0
1312,1312,1164,423,0
1313,1313,1234,513,0
1314,1314,1316,623,0
1315,1315,1384,712,0
1316,1316,1425,763,0
1317,1317,1471,825,0
1318,1318,1495,858,0
1319,1319,1518,889,0
1320,1320,1526,902,0
1321,1321,1536,918,0
1322,1322,1539,923,0
1323,1323,1540,925,0
1324,1324,1541,927,0
1325,1325,1542,928,0
1326,1326,1542,928,0
1327,1327,1543,928,0
1328,1328,1543,928,0
1329,1329,1543,928,0
1330,1330,1543,928,0
1331,1331,1543,928,0
1332,1332,1543,928,0
1333,1333,1543,928,0
1334,1334,1543,928,0
1335,1335,1543,928,1
1336,1336,1543,928,1
1337,1337,1543,928,1
1338,1338,1543,928,1
1339,1339,1543,928,1
1340,1340,1543,928,1
1341,1341,1543,928,1
1342,1342,1543,928,0
1343,1343,1543,928,0
1344,1344,1543,928,0
1345,1345,1543,928,0
1346,1346,1543,928,0
1347,1347,1543,928,0
1348,1348,1543,928,0
1349,1349,1543,928,0
1350,1350,1543,928,0
1351,1351,1543,928,0
1352,1352,1543,928,0
1353,1353,1543,928,0
1354,1354,1543,928,0
1355,1355,1543,928,0
1356,1356,1543,928,0
1357,1357,1543,928,0
1358,1358,1543,928,0
1359,1359,1543,928,0
1360,1360,1543,928,0
1361,1361,1543,928,0
1362,1362,1543,928,0
1363,1363,1543,928,0
1364,1364,1543,928,0
1365,1365,1543,928,0
1366,1366,1543,928,0
1367,1367,1543,928,0
1368,1368,1543,913,0
1369,1369,1543,861,0
1370,1370,1543,721,0
1371,1371,1543,616,0
1372,1372,1541,503,0
1373,1373,1537,385,0
1374,1374,1533,263,0
1375,1375,1533,145,0
1376,1376,1533,84,0
1377,1377,1533,19,0
1378,1378,1533,8,0
1379,1379,1533,8,0
1380,1380,1533,8,0
1381,1381,1533,8,0
1382,1382,1533,8,0
1383,1383,1533,8,0
1384,1384,1533,8,0
1385,1385,1533,8,0
1386,1386,1533,8,0
1387,1387,1533,8,0
1388,1388,1533,8,0
1389,1389,1533,8,0
1390,1390,1533,8,0
1391,1391,1533,8,0
1392,1392,1533,8,0
1393,1393,1533,8,0
1394,1394,1533,8,0
1395,1395,1533,8,0
1396,1396,1533,8,0
1397,1397,1533,8,0
1398,1398,1532,16,0
1399,1399,1539,40,0
1400,1400,1541,48,0
1401,1401,1543,56,0
1402,1402,1544,59,0
1403,1403,1545,61,0
1404,1404,1545,61,0
1405,1405,1545,62,0
1406,1406,1545,63,0
1407,1407,1545,63,0
1408,1408,1545,63,0
1409,1409,1545,63,0
1410,1410,1545,63,0
1411,1411,1545,63,0
1412,1412,1545,63,0
1413,1413,1545,63,0
1414,1414,1545,63,0
1415,1415,1545,63,0
1416,1416,1546,63,0
1417,1417,1546,63,1
1418,1418,1546,63,1
1419,1419,1546,63,1
1420,1420,1546,63,1
1421,1421,1546,63,1
1422,1422,1546,63,1
1423,1423,1546,63,0
1424,1424,1546,63,0
1425,1425,1546,63,0
1426,1426,1546,63,0
1427,1427,1546,63,0
1428,1428,1546,63,0
1429,1429,1546,63,0
1430,1430,1546,63,0
1431,1431,1546,63,0
1432,1432,1546,63,0
1433,1433,1546,63,0
1434,1434,1546,63,0
1435,1435,1546,63,0
1436,1436,1546,63,0
1437,1437,1546,63,0
1438,1438,1546,63,0
1439,1439,1546,63,0
1440,1440,1546,63,0
1441,1441,1546,63,0
1442,1442,1546,63,0
1443,1443,1546,63,0
1444,1444,1546,63,0
1445,1445,1546,63,0
1446,1446,1546,63,0
1447,1447,1546,63,0
1448,1448,1546,63,0
1449,1449,1546,63,0
1450,1450,1546,63,0
1451,1451,1521,71,0
1452,1452,1366,144,0
1453,1453,1191,237,0
1454,1454,986,350,0
1455,1455,790,461,0
1456,1456,732,498,0
1457,1457,627,564,0
1458,1458,603,579,0
1459,1459,580,593,0
1460,1460,575,595,0
1461,1461,574,596,0
1462,1462,574,596,0
1463,1463,574,596,0
1464,1464,574,596,0
1465,1465,574,596,0
1466,1466,574,596,0
1467,1467,574,596,1
1468,1468,574,596,1
1469,1469,574,596,1
1470,1470,574,596,1
1471,1471,574,596,1
1472,1472,574,596,1
1473,1473,574,596,1
1474,1474,574,596,1
1475,1475,574,596,0
1476,1476,574,596,0
1477,1477,574,596,0
1478,1478,574,596,0
1479,1479,574,596,0
1480,1480,574,596,0
1481,1481,574,596,0
1482,1482,574,596,0
1483,1483,574,596,0
1484,1484,574,596,0
1485,1485,574,596,0
1486,1486,574,596,0
1487,1487,574,596,0
1488,1488,574,596,0
1489,1489,574,596,0
1490,1490,574,596,0
1491,1491,574,596,0
1492,1492,574,596,0
1493,1493,574,596,0
1494,1494,574,596,0
1495,1495,574,596,0
1496,1496,574,596,0
1497,1497,574,596,0
1498,1498,574,596,0
1499,1499,574,596,0
1500,1500,574,596,0
1501,1501,573,596,0
1502,1502,551,576,0
1503,1503,508,506,0
1504,1504,501,462,0
1505,1505,510,386,0
1506,1506,537,357,0
1507,1507,665,293,0
1508,1508,723,291,0
1509,1509,763,291,0
1510,1510,789,306,0
1511,1511,800,326,0
1512,1512,769,376,0
1513,1513,699,418,0
1514,1514,658,436,0
1515,1515,631,448,0
1516,1516,604,458,0
1517,1517,695,422,0
1518,1518,802,391,0
1519,1519,843,386,0
1520,1520,869,383,0
1521,1521,898,383,0
1522,1522,881,393,0
1523,1523,841,407,0
1524,1524,823,411,0
1525,1525,798,415,0
1526,1526,793,415,0
1527,1527,861,396,0
1528,1528,951,387,0
1529,1529,1023,387,0
1530,1530,1040,387,0
1531,1531,1068,391,0
1532,1532,1079,395,0
1533,1533,1081,396,0
1534,1534,1104,396,0
1535,1535,1205,380,0
1536,1536,1357,339,0
1537,1537,1473,301,0
1538,1538,1563,263,0
1539,1539,1617,230,0
1540,1540,1641,210,0
1541,1541,1659,190,0
1542,1542,1661,181,0
1543,1543,1661,178,0
1544,1544,1660,176,0
1545,1545,1660,176,0
1546,1546,1660,176,0
1547,1547,1660,176,0
1548,1548,1660,176,0
1549,1549,1660,176,0
1550,1550,1660,177,0
1551,1551,1660,177,0
1552,1552,1660,177,0
1553,1553,1660,177,0
1554,1554,1660,177,0
1555,1555,1660,177,0
1556,1556,1660,177,0
1557,1557,1660,177,0
1558,1558,1660,177,0
1559,1559,1660,178,0
1560,1560,1660,178,0
1561,1561,1660,178,0
1562,1562,1660,178,1
1563,1563,1660,178,1
1564,1564,1660,178,1
1565,1565,1660,178,1
1566,1566,1660,178,1
1567,1567,1660,178,1
1568,1568,1660,178,1
1569,1569,1660,178,1
1570,1570,1660,178,0
1571,1571,1660,178,0
1572,1572,1660,178,0
1573,1573,1660,178,0
1574,1574,1660,178,0
1575,1575,1660,178,0
1576,1576,1660,178,0
1577,1577,1660,178,0
1578,1578,1660,178,0
1579,1579,1660,178,0
1580,1580,1660,178,0
1581,1581,1660,178,0
1582,1582,1660,178,0
1583,1583,1660,178,0
1584,1584,1660,178,0
1585,1585,1660,178,0
1586,1586,1660,178,0
1587,1587,1660,178,0
1588,1588,1660,178,0
1589,1589,1660,178,0
1590,1590,1660,178,0
1591,1591,1660,178,0
1592,1592,1660,178,0
1593,1593,1660,178,0
1594,1594,1660,178,0
1595,1595,1660,178,0
1596,1596,1660,178,0
1597,1597,1660,178,0
1598,1598,1660,178,0
1599,1599,1660,178,0
1600,1600,1660,178,0
1601,1601,1660,178,0
1602,1602,1660,178,0
1603,1603,1660,178,0
1604,1604,1660,178,0
1605,1605,1655,178,0
1606,1606,1648,178,0
1607,1607,1643,177,0
1608,1608,1640,175,0
1609,1609,1638,175,0
1610,1610,1638,174,0
1611,1611,1638,174,0
1612,1612,1638,174,0
1613,1613,1638,174,0
1614,1614,1638,174,0
1615,1615,1638,174,0
1616,1616,1638,174,0
1617,1617,1638,174,0
1618,1618,1638,174,0
1619,1619,1638,174,0
1620,1620,1638,174,0
1621,1621,1638,174,0
1622,1622,1638,174,0
1623,1623,1638,174,0
1624,1624,1638,174,0
1625,1625,1638,174,0
1626,1626,1638,174,0
1627,1627,1638,174,0
1628,1628,1638,174,0
1629,1629,1637,174,0
1630,1630,1633,174,0
1631,1631,1620,174,0
1632,1632,1594,173,0
1633,1633,1553,170,0
1634,1634,1474,169,0
1635,1635,1383,169,0
1636,1636,1223,169,0
1637,1637,1160,173,0
1638,1638,1114,177,0
1639,1639,1091,179,0
1640,1640,1074,180,0
1641,1641,1069,180,0
1642,1642,1069,180,0
1643,1643,1069,180,0
1644,1644,1069,180,0
1645,1645,1069,180,0
1646,1646,1069,180,0
1647,1647,1069,180,0
1648,1648,1069,180,0
1649,1649,1069,180,0
1650,1650,1069,180,0
1651,1651,1069,180,0
1652,1652,1069,180,0
1653,1653,1069,180,0
1654,1654,1069,180,0
1655,1655,1069,180,0
1656,1656,1069,180,0
1657,1657,1069,180,0
1658,1658,1069,180,0
1659,1659,1069,180,0
1660,1660,1069,180,0
1661,1661,1069,180,0
1662,1662,1069,180,0
1663,1663,1069,180,0
1664,1664,1069,180,0
1665,1665,1069,180,0
1666,1666,1069,180,0
1667,1667,1069,180,0
1668,1668,1069,180,0
1669,1669,1069,180,0
1670,1670,1069,180,0
1671,1671,1069,180,0
1672,1672,1069,180,0
1673,1673,1069,180,0
1674,1674,1069,180,0
1675,1675,1069,180,0
1676,1676,1069,180,0
1677,1677,1069,180,0
1678,1678,1069,180,0
1679,1679,1069,180,0
1680,1680,1069,180,0
1681,1681,1069,180,0
1682,1682,1069,180,0
1683,1683,1069,180,0
1684,1684,1069,180,0
1685,1685,1069,180,0
1686,1686,1069,180,1
1687,1687,1069,180,1
1688,1688,1069,180,1
1689,1689,1069,180,1
1690,1690,1069,180,1
1691,1691,1069,180,1
1692,1692,1069,180,1
1693,1693,1069,180,1
1694,1694,1069,180,1
1695,1695,1069,180,0
1696,1696,1069,180,0
1697,1697,1069,180,0
1698,1698,1069,180,0
1699,1699,1069,180,0
1700,1700,1069,180,0
1701,1701,1069,180,0
1702,1702,1069,180,0
1703,1703,1069,180,0
1704,1704,1069,180,0
1705,1705,1069,180,0
1706,1706,1069,180,0
1707,1707,1069,180,0
1708,1708,1069,180,0
1709,1709,1069,180,0
1710,1710,1069,180,0
1711,1711,1069,180,0
1712,1712,1069,180,0
